,id,created_at,text,rt_count,fav_count,english
502,1302089840918323200,2020-09-05 03:43:04+00:00,本日は山梨県を訪問。 政策の柱の一つ、#デジタル田園都市国家構想 をはじめ山梨の皆様に次の日本の国家像を共有し、共に新たな国づくりに参画いただけるよう丁寧に対話をしていきます。 賛同、励ましの言葉を頂き、今日も頑張って参ります！ #岸田文雄 #キッシー #自民党総裁選2020 #分断から協調へ https://t.co/BnpY9229IY,111,514,"Today I visited Yamanashi Prefecture. One of the pillars of policy, # Digital Rural City National Constitution and Yamanashi share the following Japanese national statues and share the next Japanese national statues, and share them carefully to participate in the creation of a new country. I agree with the words of encouragement, and I will do my best today! # Kishio Kishida # Kissy # LDP is 2020 # Division to coordination from https://t.co/bnpy9229IY "
503,1301784585710133251,2020-09-04 07:30:05+00:00,先日、自宅へTBS「Nスタ」キャスターのホラン千秋さんが取材にお越しになった際の放送内容が、ネットでも配信されました。 ぜひご覧ください。 #岸田文雄 #キッシー #自民党総裁選2020 #分断から協調へ https://t.co/fFhcThmK7I,277,1201,"The other day, the broadcast content when Haran Chiaki of TBS ""N Star"" Casters to Home Casters came to the internet, was also delivered on the net. Please take a look. # Kishio Kishida # Kissy # LDP 20 20 # Degrant to Coordination Https://t.co/ffhcthmk7i "
504,1301736070535471105,2020-09-04 04:17:18+00:00,今朝、自民党新型コロナウィルス関連肺炎対策本部に政調会長として出席し、現状把握と対策について議論しました。 総裁選挙が間近に迫っていますが新型コロナ対策には一刻の猶予もありません。 政権与党の政策責任者として継続的にその職責を果たして参ります。 #岸田文雄 #キッシー #分断から協調へ https://t.co/IuPjWTaFws,155,751,"This morning, I attended as a Policy Countermeasures Headquarters to the Self-Democratic Coronavirus-related pneumonitis headquarters, and discussed the current status and measures. The Presidential election is approaching close, but there is no time for new corona measures. We will continuously play their responsibility as a policy officer of the government party. # Kishio Kishida # Kissy # Substituted Changeable Https://t.co/iupjwtafws "
505,1301531145088032769,2020-09-03 14:43:00+00:00,明日9/4(金)は  12:00頃からフジテレビの「バイキング」に生出演 14:50頃から同じくフジテレビの「グッディ！」に収録での出演を致します。  どうぞよろしくお願い致します。 #岸田文雄 #キッシー #自民党総裁選2020 #分断から協調へ  https://t.co/B2Vd5LiKbT https://t.co/d3banu5AMk,127,616,"Tomorrow's 9/4 (Fri) from around 12:00 to Fuji TV's ""Viking"", and we will also appear in Fuji TV ""Goody!"", As well as 4:50. Thank you in advance. # Kishio Kishida # Kissy # LDP 2020 # Substacult from Https://ttps://t.co/d3Banu5amk Https://ttps://t.co/d3Banu5amk "
506,1301112392428843009,2020-09-02 10:59:02+00:00,明日9/3は  12:00からTBS「ひるおび」 20:00からBSフジ「プライムニュース」 に出演します。 よろしくお願いします。  https://t.co/xvNp1yxBnm https://t.co/HDRx72Byhp,128,629,"Tomorrow 9/3 will appear in the BS Fuji ""Prime News"" from 12:00 to TBS from 12:00. Thank you. https://t.co/xvnp1yxbnm https://t.co/HDRX72BYHP "
507,1300970973064081409,2020-09-02 01:37:05+00:00,9/2(水)の読売テレビ「ミヤネ屋」に出演致します。 午後2時15分ぐらいからの出演、生放送です。 ぜひご覧ください。 https://t.co/rEVXkTXEeD,113,555,"It appears in the Yomiuri TV ""Miyaneya"" of 9/2 (Wed). It is appearance and live broadcast from around 2:15 pm. Please take a look. https://t.co/RevxKTXEED "
508,1300819460039667714,2020-09-01 15:35:01+00:00,夜のテレビ出演の合間に、地元から上京してきてくれた妻が食事を作ってくれました。 ありがたいです。 #岸田文雄 #自民党総裁選 #束の間のひととき #妻の手料理 https://t.co/tWWgML58l2,2509,17701,My wife who came to Tokyo made from the local area for the nighttime television appearance. Thank you. # Kishio Kishida # LDP Division # Hitomial # Wife's Tool Https://t.co/TWWGML58L2 
509,1300787522218463232,2020-09-01 13:28:07+00:00,自由民主党総裁選挙に立候補することを表明致しました。 経済の分断、社会の分断、国際社会の分断が深まりつつあります。 いま必要なのは「分断から協調」です。 国民の協力を引き出せるリーダーとなり、丁寧で人に優しい政治、多様性を尊ぶ包容力ある社会を目指します。 https://t.co/kvqP83YdDX,478,1717,"We expressed to be a candidate for the Liberal Democratic Court Election Election. The economic division, social division, and the interruption of the international community are deepening. What is necessary now is ""coordination from division"". Become a leader who can withdraw the cooperation of the people, and aim to be a political and personally friendly politics and diversity society. https://t.co/kvqp83yddx "
510,1300372023613431809,2020-08-31 09:57:04+00:00,本日放送のテレビ朝日系列「報道ステーション」 そして日本テレビ系列の「news zero」に出演します。 よろしくお願いします。 https://t.co/BGpF5zMlTe https://t.co/OIVWxLNohV,99,500,"Today's television Asahi series ""news zero"" in Japan and TV series ""News Zero"" will appear today. Thank you. https://t.co/bgpf5zmlte https://t.co/oivwxlnohv "
511,1299902160193204224,2020-08-30 02:50:00+00:00,8/30(日)のフジテレビ「Mr.サンデー」に出演致します。 午後１０時からの生放送です。 ぜひご覧ください。 https://t.co/teZHmqia2h,71,350,"We will appear in Fuji TV ""MR. Sunday"" of 8/30 (Sun). It is live broadcast from 10 pm. Please take a look. https://t.co/Tezhmqia2h "
512,1298974557697531905,2020-08-27 13:24:02+00:00,私の初著書『岸田ビジョン 分断から協調へ』のネット予約が始まりました。 私の国家像や目指す政治、実現したい政策は勿論、 少年期～若手政治家時代、外相時代のエピソードも盛り込みました。 この本を通じ、ぜひ私の思いを多くの方に知って頂きたいと思います。 https://t.co/5EhBkEwHVU,159,457,"Net booking of my first book ""Kishida Vision division to coordination"" has begun. My national statue and politics to achieve, as well as the policy to realize, the boyhood-young political house, and the episode of the foreign phase era included. Through this book, I would like to know many people. https://t.co/5ehbkewhvu "
513,1298456406215933952,2020-08-26 03:05:06+00:00,日本テレビで密着取材を受けたものが放送されました。 家庭での話などもあり、今までにない内容になっています。 ぜひご覧ください。 https://t.co/Qry942oauR,254,961,"Those who received adhesion interviews on Nippon Television were broadcasted. There is also a story at home, and it has become an unprecedented content. Please take a look. https://t.co/Qry942oaur "
514,1296738323050840065,2020-08-21 09:18:03+00:00,８月２４日（月）朝5時45分～7時5分放送の、テレビ東京「モーニングサテライト」のインタビューに答えました。 どうぞご覧ください。 https://t.co/8QRCkM7kge,13,106,"August 24 (Monday) I answered the interview with TV Tokyo ""Morning Satellite"" broadcast on 5:45 to 7:55 minutes. Please take a look. https://t.co/8QRCKM7KGE "
515,1295344144013877248,2020-08-17 12:58:04+00:00,本日22時からのBS日テレ「深層ニュース」に出演致します。 ぜひご覧ください。  https://t.co/T7vQFpGHAS,23,108,"We will appear in the BS day Tele ""deep news"" from 22:00 today. Please take a look. https://t.co/T7VQFPGHAS "
516,1293566671089627137,2020-08-12 15:15:02+00:00,「黒い雨」問題について、援護を受けられる区域の拡大に向けて政府が検証を行うと表明したことは一歩前進だと受け止めています。 しかし重要なのはスピード感です。被爆者の高齢化が進み時間との戦いであることを念頭に政府に迅速な対応を求め続けていきます。 https://t.co/vFxoEKl9mj,63,202,"With regard to the ""black rain"" problem, it is noticed that the government has expressed to the expansion of the area that can be supported by the government is a step forward. But Important is a sense of speed. In mind, the government will continue to respond quickly to the government in mind that the aging of the Austization of the Austion is the battle with the progress time. https://t.co/vfxoekl9mj "
517,1291543349422252033,2020-08-07 01:15:04+00:00,本日TBS-CSの「国会トークフロントライン」に出演します。 収録済みですが１５時３０分からの放送です。  また本日７日の１８時から地元の広島テレビ「テレビ派」にも出演します。 こちらは生放送です。  ぜひご覧ください。  https://t.co/4n49QZnyeD https://t.co/c4RXPuQ2ct,12,70,"Today I will appear in the ""Diet Talk Front Line"" of TBS-CS. It is recorded but it is a broadcast from 15:30. We also appear in the local Hiroshima TV ""TV"" from 18:00 today today. This is live broadcast. Please take a look. https://t.co/4N49QZnyed https://t.co/C4RXPUQ2CT "
518,1291259226208129024,2020-08-06 06:26:04+00:00,本日、原爆死没者慰霊式・平和祈念式典に出席して参りました。 新型コロナウイルス対策のため参列者を限定しての開催となりましたが、今年は被爆75年、NPT発効50年という大きな節目の年です。 核兵器のない世界という大きな目標に向けて今一度強い思いを確認する機会としたいと思います。 https://t.co/VIUTb65aU2,48,229,"Today, I have attended the Mori-Baku Deathly Memorial and Peace Prayer Ceremony. It was held a limited attorney for new coronal virus measures, but this year is the year of the big milestone of the NPT effective 50 years, NPT. I would like to be an opportunity to confirm strong feelings once for a big goal of the world without nuclear weapons. https://t.co/viutb65au2 "
519,1291024925491261441,2020-08-05 14:55:02+00:00,本日、李登輝元総統の弔問に台北駐日経済文化代表処を訪問致しました。 改めて哀悼の誠を捧げます。 https://t.co/1h9p8nBB0N,140,706,"Today, I visited the Taipei Shimono Economic Cultural Cultural Procedure on the President of the President of Li. I will devote the truth of condolences again. https://t.co/1H9P8NBB0N "
520,1290592062811680768,2020-08-04 10:15:00+00:00,明日８月５日、テレビ朝日の「ワイドスクランブル」に１２時頃出演致します。 ぜひご覧ください。  https://t.co/CXli1nYhM8,29,103,"I will appear at Wide Scramble in the TV Asahi, August 5 tomorrow. Please take a look. https://t.co/cxli1nyhm8 "
521,1289108560954105857,2020-07-31 08:00:06+00:00,台湾の李登輝元総統がご逝去されました。 自民党青年局長を務めていた頃に台湾を訪問した際には、日本語で親しく懇談する機会をいただきました。 様々なお話をする中で、高い識見や温かいお人柄に接し、強く印象づけられたことが懐かしく思い出されます。 ここに謹んで心から哀悼の誠を捧げます。,92,447,"Taiwan's president of Taiwan was passed away. When he was in the LDP Youth Director, when I visited Taiwan, I had an opportunity to talk to Japanese. While talking to various stories, it is a nostalgic impression that he was strongly impressed by high identity or warmth. I am happy to have a sincerity from the bottom of my heart. "
522,1284497919832240128,2020-07-18 14:39:03+00:00,７月１９日放送のＮＨＫ「日曜討論」に出演します。 朝９時からの放送です。ぜひご覧ください。 https://t.co/TIopuGkskm,28,124,"It appears in the NHK ""Sunday debate"" broadcast on July 19th. It is broadcast from 9 am. Please take a look. https://t.co/Tiopugkskm "
523,1280139195827146752,2020-07-06 13:59:02+00:00,先週からの大雨によって熊本中心に被害が発生している中、本日長崎佐賀福岡で大雨特別警報が発令されました。 地元広島でも一部地域で避難指示あり不安が広がっています。 各自治体の避難情報に今後も十分注意して下さい。 自民党も対策本部を設置し、被災者の支援、復旧に向けて対応を急いでいます。 https://t.co/SdXMo0TTvf,46,172,"While damage occurred in the Kumamoto center due to heavy rain last week, heavy rain special alerts were issued in Fukuoka Nagasaki today. There are evacuation instructions and anxiety in some areas in the local Hiroshima. Please be careful about evacuation information of each local government. The LDP has also established a countermeasure headquarters and rushes to support victims and recovery. https://t.co/sdxmo0ttvf "
524,1278861026738319360,2020-07-03 01:20:03+00:00,昨日はありがとうございました。 最後まで気を引き締めてがんばりましょう！ https://t.co/katI4jDnT7,20,114,Thank you for yesterday. Let's tighten your attention to the end! https://t.co/kati4jdnt7 
525,1278568599674695681,2020-07-02 05:58:03+00:00,こちらこそありがとうございました。 ご健闘をお祈りしています。 最後まで頑張りましょう！ #都議補選 #都議選 https://t.co/cxnVJOLN11,23,103,I'm the one who should be thanking you. I wish you good luck. Let's do our best until the end! # Perception of # https://t.co/cxnvjoln11 
526,1278266873709125632,2020-07-01 09:59:06+00:00,党政調新型コロナウイルス関連肺炎対策本部でまとめた、医療提供体制や検査体制、雇用・生活支援などに関する提言を総理に手交しました。 緊急事態宣言は解除されましたが、今後長期戦を見据え、国民の命と生活を守り抜くために、様々な対策をまとめ提言を取りまとめました。 https://t.co/ONocNGpuAw https://t.co/DquS8G4jdO,48,170,"Public administration new coronavirus-related pneumonia Countermeasures Headquarters, we collided the recommendations on health care providers, inspection systems, employment and life support. The emergency declaration has been canceled, but in the future, we have put together a lot of measures in order to protect the lives and lives of the people in the future. https://t.co/onocngpuaw https://t.co/dquus8g4jdo "
527,1276457194645368835,2020-06-26 10:08:05+00:00,元環境大臣・宏池会事務総長であり、昨年末に身罷られた故望月義夫先生の墓参をいたしました。 同じ釜の飯を食べた仲間であり、同志として共に歩んで頂いた望月先生。 改めて感謝を申し上げると共にそのご遺志をふまえ、政治家として邁進することを、墓前にお誓いしました。 https://t.co/ZER0gLXmed,47,207,"The former Environment Minister of Environment and Hirokaikai Secretary is the Grand Professional Senior Professor, who has been identified at the end of last year. A friend who ate the same kettle rice, and the teacher who walked together as a companion. Thank you again, as well as his grave, based on that suffering, he worked hard as a politician. https://t.co/ZER0GLXMED "
528,1276276993495973888,2020-06-25 22:12:01+00:00,昨日、自民党として練り上げた経済成長戦略を政府に提言しました。 「デジタル田園都市国家構想」や持続可能な資本主義なと、アフターコロナを睨んだ総合的な提言です。 全文は下記よりご覧いただけます。 https://t.co/jY1SJPRgCt  関連記事も共有致します。 https://t.co/22EijD7dvh,49,118,"Yesterday, I proposed an economic growth strategy that was kneaded as a LDP. ""Digital Rural City National Concept"" and sustainable capitalist, comprehensive recommendations that hatch aftercorona. The full text can be viewed below. https://t.co/jy1SJPRGCT We also share related articles. https://t.co/22EIJD7DVH "
529,1275367750714527745,2020-06-23 09:59:01+00:00,戦後75年の節目となる2020年の沖縄「慰霊の日」を迎えました。 改めて亡くなられた方々の御霊に哀悼の誠を捧げるとともに 今の時代を生きる政治家として、世界の平和の実現に向けた決意を改たに致しました。 (写真は宏池会沖縄研修会の時のものです) https://t.co/92lwEKyKlu,57,234,"We have reached the 2020 Okinawa ""Memorial Day"", which will be a 75-year-old milestone. As a politician who died again and died, he made a decision for the realization of peace of the world as a politician who lives in the current era. (Photo is at the time of Okinawa workshop of Hirokaikai Okinawa workshop) https://t.co/92lwekyklu "
530,1273932289810903041,2020-06-19 10:55:01+00:00,いよいよ待ちに待ったプロ野球が開幕しました。 この情勢下で開幕まで漕ぎつけた選手や関係者のご努力を思うと胸が熱くなります。 ウイルス感染防止のため当面は無観客試合とのことですが、 私もテレビの前でしっかり応援していきます。 ぜひ良い試合を通じ多くの国民に勇気と希望を届けてください！ https://t.co/lxhYGDj919,53,245,"Finally, the professional baseball waiting for waiting for you. If you think about the players and involvents who have been launched to the opening under this situation, the chest will be hot. For the time being for virus infection, it is a spectator game for the time being, but I will support you well in front of the TV. Please deliver courage and hope to many people through good match! https://t.co/lxhygdj919 "
531,1273253839802490880,2020-06-17 13:59:05+00:00,ほぼ全てのエネルギーを新型コロナ対策に投入する150日間でした。 その間、2月と3月の2回、令和元年度の予算予備費をコロナ対策として投入し、4月に令和2年度予算第1次補正、5月にはテナント家賃支援や学生支援などを含んだ第2次補正を成立させ、意見をぶつけながら政治を前に進めて参りました。 https://t.co/FhwyQ6X51i,51,257,"It was 150 days to introduce almost all energy to the new Corona measures. Meanwhile, two times in February and March, the budget reserve expenses for the year-end year were introduced as measures against Corona, and in April, the second year budget first correction, in May, tenant rent support and student support etc. We established the second correction including, and we have been promoting politics while hitting their opinion. https://t.co/Fhwyq6x51i "
532,1271441882606792704,2020-06-12 13:59:01+00:00,本日第2次補正予算が成立。 テナントへの家賃支援、雇用調整助成金拡充、学生支援、資本性資金注入などを含む、第1次を上回る規模です。 今後も感染症対策と経済再生とを両立させつつ、見えざる敵との闘いを続けて参ります。 https://t.co/1Udax5fFQm,49,168,"Today's second-order correction budget is established. It is a scale that exceeds the first, including rent support for tenants, expansion of employment adjustment deposit, student support, capital funding injection, etc. We will continue fighting with the enemy to see while compatible with infection measures and economic reproduction. https://t.co/1UDAX5FFQM "
533,1271013060652593152,2020-06-11 09:35:02+00:00,今朝、広島県「令和3年度施策に関する提案」説明会が開催されました。 この会議は例年東京で開催されるものですが、今年は新型コロナウイルス対策のためオンラインでの開催となりました。 広島県の感染症防止対策や災害対策、地方創生政策や被爆者援護政策など、様々な分野について議論を行いました。 https://t.co/HMdk7xs3k4,24,101,"This morning, Hiroshima Prefecture ""Proposal for Measures for the Third Year of the Ordinance"" was held. This meeting is held in Tokyo, but this year this year was held online for the measures against new coronavirus. We discussed various fields, such as measures against prevention of infection in Hiroshima Prefecture, disaster countermeasures, local creation policy and A-bomb survivors' support policy. https://t.co/HMDK7XS3K4 "
534,1270287025011212289,2020-06-09 09:30:02+00:00,明日6/10発売の『文藝春秋』7月号において、8ページにわたるロングインタビューが掲載されています。 コロナ禍中の政策はもとより、これからの話など多岐に渡るテーマについて語りました。 宜しければご覧ください。 https://t.co/JNV68ATNH6,38,136,"On the July issue of ""Bunshun Haruka"" on the July issue of 6/10 tomorrow, a long interview spanning eight pages is published. As well as the policies in Corona, we talked about the theme that has a wide range of stories. Please see if it is good. https://t.co/jnv68atnh6 "
535,1268906679808090114,2020-06-05 14:05:02+00:00,拉致被害者の愛娘めぐみさんの帰国を待ち続けたまま、横田滋さんが身罷られました。 ここに謹んで哀悼の誠を捧げます。 拉致被害者の帰国を待つご家族の高齢化が進む中、皆様の苛立ちと苦しみに改めて思いをいたし、引き続き粘り強い取組を続けていくことを滋さんにお誓いしつつ、黙祷いたしました。,446,1609,"Mr. Yuko Yokota has been worn about waiting for the returning home of the abduction victim's love daughter. I will give you a lot of condolences here. While the aging of the family who waits for the returning to the abduction victim, I spent a while to continue the tight and suffering, and I continued to continue to continue the tenacious efforts, and I was surrendered. "
536,1268527689033330688,2020-06-04 12:59:03+00:00,本日政調会長直轄の「新国際秩序創造戦略本部」(座長：甘利明衆院議員)を立ち上げました。 米中対立問題含めウィズコロナの世界情勢を背景に、日本の国際戦略、国内での新技術の活用手法、国民間の連帯感・一体感醸成など、大局を見据え時代を先取りした議論を進めます。  https://t.co/6Uyv5yHILd,31,114,"""New International Order Creation Strategy Headquarters"" (Chairperson: Apartite Attrolier) was launched. Backed on the world of Wiz-Corona, including US China Conflict Problem, Japan's international strategy, utilization method of new technologies in Japan, the sense of solidarity and unity of the people, etc. . https://t.co/6UYv5YHILD "
537,1268118981514125312,2020-06-03 09:55:00+00:00,コロナ禍の影響で野球甲子園や高校総体、合唱、軽音楽など、分野を問わず高校生が研鑽の結果を披露する場が中止となっています。 学生の人生を左右する重大な問題です。 代替となる地方大会等が円滑に開催できるよう、自民党各都道府県連も積極的なサポートをするように期待します。,54,250,"In the influence of Corona, there is a discontinued place where high school students show the results of research regardless of the field, such as baseball Koshien, high school general, choir, light music, etc. It is a serious problem that influences students' life. We look forward to actively supporting each of the LDP prefectures, such as the local tournament that will be substituted. "
538,1267811970339622913,2020-06-02 13:35:03+00:00,息子が三人いますが、昨日で三男が20歳を迎えました。 家族でお酒を飲むって改めて良いもんですね。 https://t.co/BO6Q1q1nq1,335,3374,"There are three sons, but Yesterday, three sons have reached 20 years old. It is good to drink alcohol with a family. https://t.co/bo6q1q1nq1 "
539,1267765409505140737,2020-06-02 10:30:02+00:00,マイナンバーを活用して災害や感染症対策、経済変動時に現金給付等を迅速に行うため、本人の申し出を元に、振り込む口座番号等を登録できる法案を自民党政審・総務会で了承。 あくまで給付用ですので口座の取引内容等が把握されることはありません。自治体事務も大幅に効率化します。 https://t.co/OTyfghiCsc,215,389,"Utilizing Mainber to make disaster, infection measures, and cash benefits, etc. during economic fluctuations, we acknowledge the bill where you can register account numbers etc. to be disconnected based on the application of the person. Because it is for benefit to the last, the account transaction content etc. will not be grasped. Municipality works significantly efficient. https://t.co/otyfGHICSC "
540,1267454105045266432,2020-06-01 13:53:01+00:00,本日インターネット上の誹謗中傷や人権侵害等対策PT初会合を行いました。 木村花さんの痛ましい事案や、新型コロナ対策の中における医療関係者への誹謗中傷など、あってはならない事態に心を痛めています。 表現の自由の視点も踏まえつつ、法改正など何が必要なのか具体的かつ速やかに議論を進めます。 https://t.co/yay0asbPQb,61,183,"Today I made a Measures PT first meeting, such as slander and human rights violations on the Internet. I have a heartache that does not have to have a painful case of Mr. Kimura's pain and slander to medical personnel in the new corona measures. Based on the freedom of expression, we will proceed with what you need to revise and proceed with what you need. https://t.co/yay0asbpqb "
541,1267105921286549504,2020-05-31 14:49:27+00:00,中国の香港に関する国家安全法が決定されたことを憂慮しています。 世界中が香港における「一国二制度」および「高度な自治」の維持が重要との思いを共有し、今後に注目しています。 自民党政務調査会外交部会では29日に決議文を作成し官房長官に手交しました。,178,546,"We are concerned that the National Safety Act on China's Hong Kong has been decided. Maintaining the ""two-country two institutions"" and ""advanced autonomy"" in Hong Kong will share the thoughts that are important in the future. The LDP Capacity Survey Association was held on the 29th and held a resolution on the 29th. "
542,1266295726075547650,2020-05-29 09:10:02+00:00,緊急事態宣言は解除されましたが、引き続き県を跨ぐ移動の自粛のため、地元広島に戻らずweb会議にて地元事務所と意見交換。 また、今日は地元で作られた手作りのマスクを着けました。 様々な工夫を凝らし、この難局を乗り越えていきたいと思います。 https://t.co/6P1F5BSqVl,30,151,"The emergency declaration has been canceled, but for a self-indented to the local hall for the change of movement across the prefecture, it will not return to the local office with the web conference. Also, today I wore a homemade mask made locally. I would like to elaborate various devices and get over this difficulty. https://t.co/6P1F5BSQVL "
543,1266218303510286336,2020-05-29 04:02:23+00:00,本日5月29日（金）午後20時より BSフジの「プライムニュース」に出演します。  ぜひご覧ください。 https://t.co/HDRx72Byhp,12,51,"Today, I will appear in ""Prime News"" of BS Fuji from 20:00 pm (Fri). Please take a look. https://t.co/HDRX72BYHP "
544,1263443180243939328,2020-05-21 12:15:02+00:00,第2次補正に向けた自民党の政策を安倍総理に提言しました。  1次補正に加え ・大胆かつ強大な有事への予備費拡充 ・検査体制や医療機関支援の増額 ・学生や学びへの支援 ・複数店舗も含めた家賃補助 ・雇用調整助成金と持続化給付金拡充 ・資本性資金導入等による事業支援 続) https://t.co/JiQ2oyKAZd,59,164,"We proposed the LDP policy for the second correction to Prime Minister Abe. In addition to primary correction, we expand spare expenses for bold and powerful events, increase in medical institution support, support for students and learning, Rent assistance including multiple stores, Hire adjustment suppression and sustained benefits including multiple stores Business support by expansion and capital funding etc.) Https://t.co/Jiq2oykazd "
545,1263080802281156610,2020-05-20 12:15:04+00:00,経済成長戦略本部･新型コロナウイルス対策本部合同会議を開催。 各部会やPT(雇用調整助成金拡充･資本性資金供給･マイナンバー活用･学生/家賃支援)からの報告に加え「強大な予備費」確保の声も受け、取扱一任を得ました。 迅速な党内手続き後、明日中に政府へ提言します。 https://t.co/DaeDM68voH,45,135,"Economic Growth Strategy Headquarters, New Coronavirus Countermeasures Held Joint Conference. In addition to reporting from each unit or PT (employment adjustment assistance expansion, capital funding supply, Mainber utilization, student / rent support), the voice of securing ""a highly spare expense"" was also received, and it gave handling. After a quick party procedure, we will propose to the government tomorrow. https://t.co/daedm68voh "
546,1261246198096072704,2020-05-15 10:45:01+00:00,TV出演時に与党の家賃支援策について説明しました。 HPもご覧ください。 ・法改正不要 ・現行の無利子無担保融資制度を活用可 ・賃貸借契約の変更不要 ・オーナー/テナント間の家賃減免交渉を阻害しない https://t.co/K0PRseBGAe,38,118,We explained rental support measures for the ranging at the time of TV. See also HP. · Legal revision unexpected · Loss of current unbigated uncoopsy loan system · Lease contract change unnecessary · Owner / dominance between owner / tenants Do not inhibit the rent HTTPS://T.co/K0Prsebgae 
547,1260892121629745152,2020-05-14 11:18:02+00:00,昨日に引き続き、本日も与野党の政調会長会談を行いました。 この会談は、与党第一会派の自民の政調会長と、野党第一会派の立国社の政調会長の会談であり、本日は政府より学生に対する現金給付の案について説明を受けました。 https://t.co/6Mc7eNPux5,34,123,"Since yesterday, we held a chairman of the President of the Rinist Party today. This meeting was a meeting chairman of the LDP owned by the LDP, and the Policy Chairman of the Low Country of the opposition party, and today, the government has explained the proposal for cash benefits to students from the government. https://t.co/6MC7EnPUX5 "
548,1260770578597769216,2020-05-14 03:15:04+00:00,本日よる8時59分～9時54分放送のＢＳ１１「インサイドOUT」に出演します。 ぜひご覧ください。 https://t.co/LViZuXmrKa,10,58,"Today, we will appear in BS11 ""Inside OUT"" broadcast 8:59 to 9:54. Please take a look. https://t.co/lvizux mrka "
549,1260571757913821186,2020-05-13 14:05:02+00:00,立憲民主党 逢坂政調会長・安住国対委員長と会談しました。 自民党 森山国対委員長も同席。 下記5つのテーマについて、胸襟を開いて協力すべき点は党派を超えて協力していきます。 ・家賃支援 ・雇用調整助成金拡充 ・学生支援 ・児童扶養手当増額 ・地方創成臨時交付金の拡大 https://t.co/QEE6UrotgB https://t.co/TkcUNLtpGk,82,200,"We met with the President of the President of the President of the President and the Chairman of Sena. The LDP Moriyama Country Chairperson is also seated. For the following five themes, open the chest collar and work together to cooperate beyond the party. · Rent support · Employment adjustment support · Expansion · Student support · Child dependent allowance increase · Local creation Temporary grant expansion https://t.co/Qee6Urotgb https://t.co/tkcunltpgk "
550,1260528970430246917,2020-05-13 11:15:00+00:00,自民党青年局学生部と意見交換を行いました。 昨日、困窮学生向けに10～20万円の給付を自民党として政府に提言しましたが、第二次補正予算に向けて更なる支援策を検討して参ります。 webサイトに詳細やり取り掲載しておりますのでご覧ください。 ＃自民党青年局 https://t.co/I8Pp4ta5Lt,34,135,"We made an opinion exchange with the LDP Youth Bureau Student. Yesterday, we proposed a benefit of 10 to 200,000 yen as a leading student to the government, but we will consider further support measures for secondary compensation budget. Please see the website into detail. # LDP Youth Bureau https://t.co/i8pp4ta5lt "
551,1260215577001394177,2020-05-12 14:29:41+00:00,昨日設置した学生支援PT(座長:渡海衆院議員)において、困窮学生に対する10～20万円の給付案を本日まとめ、党政調としても了承しました。 スピード重視のため次の補正予算を待たず予備費を活用する事や手続きの簡便性確保のため大学等を申請先とする事等も併せ提言しています。 https://t.co/1TJ6DYdJmX,44,135,"Student support PT established yesterday (Chairman: Berking House of Representatives), we acknowledged the draft of 10 to 200,000 yen for the tender student and also approved as a party government. For speed-on-speed, we have suggested a universal application to use universities, etc. to ensure the simplicity of the procedure without waiting for the next correction budget. https://t.co/1TJ6DYDJMX "
552,1259818796446969859,2020-05-11 12:13:02+00:00,一律10万円給付など計117兆円超の経済対策の始動に加え、拡充すべき内容を迅速に吟味した上で、次なる経済対策・補正予算の取りまとめを党各部会長に指示しました。 総花的な議論を避け、今緊急に必要な施策を打ち出します。 https://t.co/lAFTWD0GRt,70,208,"In addition to the startup of more than 117 trillion yen, such as ¥ 100,000 benefits, after reviewing the contents to be expanded quickly, we instructed the chairman of the following economic measures and compensation budget. Avoid a total flowering discussion, now launch the necessary measures. https://t.co/laftwd0grt "
553,1259098304001880064,2020-05-09 12:30:03+00:00,昨日、家賃補助に関して安倍総理に提言しました。 スピード重視のため、既存の無利子･無担保の融資制度を強化しつつ家賃支援給付を追加し、融資+給付のハイブリッド型支援としました。 併せて自治体独自の支援実現のためテナント事業継続の地方創生臨時交付金も拡充します。 https://t.co/Me5llnj0YI,88,263,"Yesterday, I proposed Prime Minister Abe for rent assistance. Due to speed-on-speed, we added rent support benefits while strengthening existing unbelium and unsecured loan system, and supported the loan + benefit hybridization. At the same time, we will also expand local welfare issues in the tenant business continuing to realize their own support. https://t.co/ME5LLNJ0YI "
554,1255814771540062209,2020-04-30 11:02:28+00:00,本日、今年度第一次補正予算が成立致しました。 これにより様々な経済対策が実行されます。 何より国民の皆様のお手元に安心を届けられるよう努めます。 これからも、目に見えない敵との戦いは続きます。 さらに、家賃問題や学生支援といった様々な課題についても 危機感を持って取り組んで参ります。 https://t.co/l7bON7rkiP,88,303,"Today, this year's primary correction budget was established. This will perform various economic measures. We will strive to deliver peace of mind to the people of the people. From now on, the battle with invisible enemies continues. In addition, we will work with a sense of crisis for various issues such as rent problems and student support. https://t.co/L7bon7Rkip "
555,1255482724581871622,2020-04-29 13:03:01+00:00,新型コロナに関する追加支援策を急いでいますが  並行して、現在稼働中の支援策について、必要な支援策が必要な方に届くよう、分かりやすいサイトを自民党として作成しました。  今後、学生向けの支援策等も追加するなど随時更新していきますのでぜひご活用ください。 https://t.co/CStwARJ45r,124,240,"In a hurry of additional support for new coronas, we created an easy-to-understand site as a LDP that needs to be able to reach the current support measures to reach the current support measures. In the future, we will update at any time such as adding support for students, etc., so please use it. https://t.co/CstWarj45R "
